Longitude,Latitude,LoS,distance,num_paths,DoD_phi,DoD_theta,DoA_phi,DoA_theta,phase,ToA,y
255.022995,479.3710022,0,22.35320091,1,-77.35169983,92.56929779,-102.6480026,87.43070221,-97.0177002,2.98E-07,91.80950165
255.2230072,479.3710022,0,22.52809906,1,-77.2263031,92.56800079,-102.7740021,87.43199921,-135.6560059,2.98E-07,92.92079926
255.4230042,479.3710022,0,22.70339966,1,-77.10109711,92.5667038,-102.8990021,87.4332962,171.3710022,2.98E-07,94.44799805
255.6230011,479.3710022,0,22.87899971,1,-76.97599792,92.56539917,-103.0240021,87.43460083,104.0849991,2.98E-07,96.4890976
255.822998,479.3710022,0,23.05509949,1,-76.85099792,92.56410217,-103.1490021,87.43589783,22.50699997,2.98E-07,106.6139984
256.0230103,479.3710022,0,23.23159981,1,-76.72609711,92.56279755,-103.2740021,87.43720245,-73.34079742,2.98E-07,93.78279877
256.2229919,479.3710022,0,23.40839958,1,-76.60140228,92.56150055,-103.3990021,87.43849945,176.5630035,2.99E-07,91.15730286
256.4230042,479.3710022,0,23.5855999,1,-76.47679901,92.56020355,-103.5230026,87.43979645,52.24119949,2.99E-07,91.69930267
256.6229858,479.3710022,0,23.76320076,1,-76.35230255,92.55879974,-103.6480026,87.44120026,-86.28479767,2.99E-07,94.59819794
256.822998,479.3710022,0,23.94109917,1,-76.22799683,92.55750275,-103.7720032,87.44249725,121.0080032,2.99E-07,107.4229965
257.0230103,479.3710022,0,24.11940002,1,-76.10369873,92.55609894,-103.8960037,87.44390106,-45.8594017,2.99E-07,97.06400299
257.2229919,479.3710022,0,24.29800034,1,-75.97969818,92.55470276,-104.0199966,87.44529724,133.1369934,2.99E-07,91.64859772
257.4230042,479.3710022,0,24.4769001,1,-75.85569763,92.55339813,-104.1439972,87.44660187,-61.98020172,3.00E-07,91.53089905
257.6229858,479.3710022,0,24.65620041,1,-75.73190308,92.55200195,-104.2679977,87.44799805,88.81159973,3.00E-07,96.36560059
257.822998,479.3710022,0,24.83580017,1,-75.60820007,92.55059814,-104.3919983,87.44940186,-134.4640045,3.00E-07,104.1719971
258.0230103,479.3710022,0,25.0156002,1,-75.48470306,92.54910278,-104.5149994,87.45089722,-11.78520012,3.00E-07,92.3757019
258.2229919,479.3710022,0,25.19580078,1,-75.36129761,92.54769897,-104.6389999,87.45230103,96.87280273,3.00E-07,91.478302
258.4230042,479.3710022,0,25.37630081,1,-75.23799896,92.5463028,-104.762001,87.4536972,-168.4669952,3.00E-07,97.5177002
258.6229858,479.3710022,0,25.5571003,1,-75.11489868,92.5447998,-104.8850021,87.4552002,-87.78109741,3.01E-07,99.22740173
258.822998,479.3710022,0,25.73819923,1,-74.99189758,92.54340363,-105.0080032,87.45659637,-21.0454998,3.01E-07,92.71269989
259.0230103,479.3710022,0,25.91950035,1,-74.86910248,92.54190063,-105.1309967,87.45809937,31.76370049,3.01E-07,94.41519928
259.2229919,479.3710022,0,26.10110092,1,-74.74639893,92.54039764,-105.2539978,87.45960236,70.67030334,3.01E-07,103.6589966
259.4230042,479.3710022,0,26.28300095,1,-74.62380219,92.53890228,-105.3759995,87.46109772,95.69879913,3.01E-07,91.60990143
259.6229858,479.3710022,0,26.46509933,1,-74.50140381,92.53749847,-105.4990005,87.46250153,106.8730011,3.01E-07,93.85040283
259.822998,479.3710022,0,26.64749908,1,-74.37909698,92.5358963,-105.6210022,87.4641037,104.2180023,3.02E-07,98.55599976
260.0230103,479.3710022,0,26.8302002,1,-74.25700378,92.53440094,-105.7429962,87.46559906,87.75839996,3.02E-07,90.90579987
260.2229919,479.3710022,0,27.01309967,1,-74.13500214,92.53289795,-105.8649979,87.46710205,57.51839828,3.02E-07,92.66010284
260.4230042,479.3710022,0,27.19619942,1,-74.01319885,92.53140259,-105.9869995,87.46859741,13.52299976,3.02E-07,97.50270081
260.6229858,479.3710022,0,27.37960052,1,-73.89150238,92.52980042,-106.1080017,87.47019958,-44.20280075,3.02E-07,90.38939667
260.822998,479.3710022,0,27.5632,1,-73.76999664,92.52829742,-106.2300034,87.47170258,-115.6340027,3.03E-07,94.87310028
261.0230103,479.3710022,0,27.74699974,1,-73.64859772,92.52670288,-106.3509979,87.47329712,159.2550049,3.03E-07,95.32540131
261.2229919,479.3710022,0,27.93110085,1,-73.52739716,92.52510071,-106.4729996,87.47489929,60.48910141,3.03E-07,96.24590302
261.4230042,479.3710022,0,28.11529922,1,-73.40630341,92.52359772,-106.5940018,87.47640228,-51.90610123,3.03E-07,94.82939911
261.6229858,479.3710022,0,28.29980087,1,-73.28540039,92.52200317,-106.7149963,87.47799683,-177.9049988,3.03E-07,90.68990326
261.822998,479.3710022,0,28.48450089,1,-73.16459656,92.520401,-106.8349991,87.479599,42.51810074,3.04E-07,101.8590012
262.0230103,479.3710022,0,28.66939926,1,-73.04399872,92.51879883,-106.9560013,87.48120117,-110.6110001,3.04E-07,90.04720306
262.2229919,479.3710022,0,28.85449982,1,-72.92350006,92.51709747,-107.0759964,87.48290253,82.7335968,3.04E-07,93.94999695
262.4230042,479.3710022,0,29.03980064,1,-72.80319977,92.51550293,-107.1969986,87.48449707,-97.42209625,3.04E-07,100.2779999
262.6229858,479.3710022,0,29.22529984,1,-72.68309784,92.51390076,-107.3170013,87.48609924,68.94819641,3.04E-07,103.1880035
262.822998,479.3710022,0,29.4109993,1,-113.3919983,92.4240036,-112.9459991,87.5759964,-69.33789825,3.16E-07,96.15740204
263.0230103,479.3710022,0,29.59679985,1,-113.5039978,92.42199707,-113.0569992,87.57800293,-176.4100037,3.16E-07,93.41100311
263.2229919,479.3710022,0,29.78289986,1,-113.6149979,92.41999817,-113.1689987,87.58000183,64.44069672,3.16E-07,92.89640045
263.4230042,479.3710022,0,29.96910095,1,-113.7259979,92.41790009,-113.2799988,87.58209991,-66.77100372,3.16E-07,94.83989716
263.6229858,479.3710022,0,30.15550041,1,-113.8379974,92.41590118,-113.3909988,87.58409882,149.9649963,3.17E-07,102.9789963
263.822998,479.3710022,0,30.34210014,1,-113.947998,92.41390228,-113.5019989,87.58609772,-5.343550205,3.17E-07,101.1019974
264.0230103,479.3710022,0,30.52890015,1,-114.0589981,92.41190338,-113.6119995,87.58809662,-172.697998,3.17E-07,93.35829926
264.2229919,479.3710022,0,30.71579933,1,-114.1689987,92.40979767,-113.7229996,87.59020233,7.891759872,3.17E-07,91.78679657
264.4230042,479.3710022,0,30.9029007,1,-114.2799988,92.40779877,-113.8330002,87.59220123,176.4029999,3.18E-07,94.06349945
264.6229858,479.3710022,0,31.09009933,1,-114.3899994,92.40570068,-113.9430008,87.59429932,-27.20540047,3.18E-07,104.4319992
264.822998,479.3710022,0,31.27750015,1,-114.5,92.40370178,-114.0530014,87.59629822,117.0039978,3.18E-07,99.80549622
265.0230103,479.3710022,0,31.46509933,1,-114.6090012,92.4016037,-114.163002,87.5983963,-111.0449982,3.19E-07,93.334198
265.2229919,479.3710022,0,31.65279961,1,76.21219635,91.83730316,103.788002,88.16269684,28.8852005,4.16E-07,92.92199707
265.4230042,479.3710022,0,31.84059906,1,76.1230011,91.83660126,103.8769989,88.16339874,-138.552002,4.16E-07,97.83360291
265.6229858,479.3710022,0,32.02859879,1,76.0338974,91.83580017,103.9660034,88.16419983,43.8512001,4.17E-07,107.8880005
265.822998,479.3710022,0,32.21680069,1,75.94480133,91.83509827,104.0550003,88.16490173,-143.8939972,4.17E-07,96.79959869
266.0230103,479.3710022,0,32.40510178,1,75.85579681,91.83439636,104.1439972,88.16560364,18.22489929,4.17E-07,94.60089874
266.2229919,479.3710022,0,32.59349823,1,75.76689911,91.83370209,104.2330017,88.16629791,170.2189941,4.17E-07,94.59649658
266.4230042,479.3710022,0,32.7820015,1,75.6780014,91.83300018,104.3219986,88.16699982,-47.89899826,4.17E-07,101.7799988
266.6229858,479.3710022,0,32.97079849,1,75.58920288,91.8321991,104.4110031,88.1678009,83.88230133,4.17E-07,100.8720016
266.822998,479.3710022,0,33.1595993,1,75.50050354,91.83149719,104.5,88.16850281,-154.4250031,4.18E-07,94.63480377
267.0230103,479.3710022,0,33.3484993,1,-115.6959991,92.38079834,-115.25,87.61920166,-93.0522995,3.21E-07,93.61070251
267.2229919,479.3710022,0,33.53760147,1,-115.8040009,92.37870026,-115.3570023,87.62129974,-88.13300323,3.22E-07,102.689003
267.4230042,479.3710022,0,33.72689819,1,-115.9110031,92.37660217,-115.4649963,87.62339783,-94.24620056,3.22E-07,97.32450104
267.6229858,479.3710022,0,33.91619873,1,-116.0189972,92.37439728,-115.5719986,87.62560272,-111.4469986,3.22E-07,94.35289764
267.822998,479.3710022,0,34.10570145,1,-116.1259995,92.37229919,-115.6790009,87.62770081,-139.7749939,3.22E-07,94.98400116
268.0230103,479.3710022,0,34.29520035,1,-116.2330017,92.37020111,-115.7860031,87.62979889,-179.2539978,3.23E-07,119.6790009
268.2229919,479.3710022,0,34.48490143,1,-116.3389969,92.36810303,-115.8919983,87.63189697,130.1060028,3.23E-07,97.0062027
268.4230042,479.3710022,0,34.67480087,1,-116.4459991,92.36589813,-115.9990005,87.63410187,68.30439758,3.23E-07,93.43859863
268.6229858,479.3710022,0,34.86470032,1,-116.552002,92.36380005,-116.1050034,87.63619995,-4.65282011,3.24E-07,102.4789963
268.822998,479.3710022,0,35.05469894,1,-116.6579971,92.36160278,-116.2109985,87.63839722,-88.75489807,3.24E-07,101.5149994
269.0230103,479.3710022,0,35.24489975,1,-116.7639999,92.35949707,-116.3170013,87.64050293,176.0119934,3.24E-07,95.58580017
269.2229919,479.3710022,0,35.43510056,1,-116.8700027,92.3572998,-116.4229965,87.6427002,69.6651001,3.24E-07,96.50440216
269.4230042,479.3710022,0,35.62549973,1,-116.9749985,92.35520172,-116.5279999,87.64479828,-47.77890015,3.25E-07,113.1539993
269.6229858,479.3710022,0,35.81600189,1,-117.0810013,92.35299683,-116.6340027,87.64700317,-176.302002,3.25E-07,96.24289703
269.822998,479.3710022,0,36.00659943,1,-117.185997,92.35079956,-116.7389984,87.64920044,44.11539841,3.25E-07,96.89790344
270.0230103,479.3710022,0,36.19720078,1,-117.2910004,92.34870148,-116.8440018,87.65129852,-106.5100021,3.26E-07,104.3860016
270.2229919,479.3710022,0,36.38800049,1,-117.3949966,92.34649658,-116.9489975,87.65350342,91.83789825,3.26E-07,106.8949966
270.4230042,479.3710022,0,36.57889938,1,-7.163219929,92.81809998,7.163219929,87.18190002,-148.2740021,2.71E-07,111.5680008
270.6229858,479.3710022,0,36.76990128,1,-7.180850029,92.82499695,7.180850029,87.17500305,37.85570145,2.71E-07,113.8010025
270.822998,479.3710022,0,36.96089935,1,-7.198560238,92.83190155,7.198560238,87.16809845,-136.3139954,2.70E-07,118.0100021
271.0230103,479.3710022,0,37.15209961,1,-7.216360092,92.83889771,7.216360092,87.16110229,49.21450043,2.69E-07,119.9530029
271.2229919,479.3710022,0,37.34339905,1,-7.234250069,92.84590149,7.234250069,87.15409851,-125.560997,2.69E-07,116.5159988
271.4230042,479.3710022,0,37.53469849,1,-7.252230167,92.85289764,7.252230167,87.14710236,59.3572998,2.68E-07,113.5619965
271.6229858,479.3710022,0,37.72610092,1,-7.270289898,92.85990143,7.270289898,87.14009857,-116.0329971,2.68E-07,111.7600021
271.822998,479.3710022,0,37.91770172,1,-7.288449764,92.86699677,7.288449764,87.13300323,68.26589966,2.67E-07,111.2720032
272.0230103,479.3710022,0,38.10929871,1,-7.30670023,92.87419891,7.30670023,87.12580109,-107.7480011,2.66E-07,112.3789978
272.2229919,479.3710022,0,38.30099869,1,-7.32502985,92.88130188,7.32502985,87.11869812,75.92160034,2.66E-07,115.237999
272.4230042,479.3710022,0,38.49269867,1,-7.343460083,92.8884964,7.343460083,87.1115036,-100.7259979,2.65E-07,117.3460007
272.6229858,479.3710022,0,38.68460083,1,-7.361989975,92.89569855,7.361989975,87.10430145,82.30519867,2.64E-07,116.5960007
272.822998,479.3710022,0,38.87659836,1,-7.380599976,92.90299988,7.380599976,87.09700012,-94.98609924,2.64E-07,114.9680023
273.0230103,479.3710022,0,39.0685997,1,-7.399310112,92.91030121,7.399310112,87.08969879,87.39730072,2.63E-07,113.4189987
273.2229919,479.3710022,0,39.26070023,1,-7.418109894,92.91770172,7.418109894,87.08229828,-90.54720306,2.62E-07,112.5830002
273.4230042,479.3710022,0,39.45289993,1,-7.437009811,92.92500305,7.437009811,87.07499695,91.17790222,2.62E-07,112.9609985
273.6229858,479.3710022,0,39.64509964,1,-7.456009865,92.93250275,7.456009865,87.06749725,-87.43000031,2.61E-07,115.2040024
273.822998,479.3710022,0,39.83750153,1,-7.47510004,92.93990326,7.47510004,87.06009674,93.62660217,2.60E-07,117.0490036
274.0230103,479.3710022,0,40.0298996,1,-7.494289875,92.94740295,7.494289875,87.05259705,-85.6548996,2.60E-07,117.302002
274.2229919,479.3710022,0,40.22240067,1,-7.513579845,92.95490265,7.513579845,87.04509735,94.72270203,2.59E-07,116.0690002
274.4230042,479.3710022,0,40.41490173,1,-7.532959938,92.96250153,7.532959938,87.03749847,-85.24310303,2.58E-07,114.2559967
274.6229858,479.3710022,0,40.60760117,1,-7.55245018,92.9701004,7.55245018,87.0298996,94.44490051,2.58E-07,112.8860016
274.822998,479.3710022,0,40.8003006,1,-7.572030067,92.97769928,7.572030067,87.02230072,-86.21589661,2.57E-07,112.7020035
275.0230103,479.3710022,0,40.99309921,1,-7.591720104,92.98539734,7.591720104,87.01460266,92.77159882,2.56E-07,113.939003
275.2229919,479.3710022,0,41.18590164,1,-7.6115098,92.99320221,7.6115098,87.00679779,-88.59539795,2.56E-07,116.3119965
275.4230042,479.3710022,0,41.37879944,1,-7.631400108,93.00090027,7.631400108,86.99909973,89.68039703,2.55E-07,118.4400024
275.6229858,479.3710022,0,41.57180023,1,-7.651400089,93.00869751,7.651400089,86.99130249,-92.40399933,2.54E-07,118.137001
275.822998,479.3710022,0,41.76480103,1,-7.671500206,93.01660156,7.671500206,86.98339844,85.14859772,2.54E-07,115.8010025
276.0230103,479.3710022,0,41.957901,1,-7.691709995,93.0243988,7.691709995,86.9756012,-97.66459656,2.53E-07,113.6330032
276.2229919,479.3710022,0,42.15110016,1,-51.7439003,92.0766983,-127.8089981,87.9233017,-167.0679932,3.68E-07,120.9260025
276.4230042,479.3710022,0,42.3443985,1,-51.66189957,92.07440186,-127.8909988,87.92559814,26.4314003,3.69E-07,129.8170013
276.6229858,479.3710022,0,42.53770065,1,-51.58010101,92.07209778,-127.9729996,87.92790222,-147.6179962,3.69E-07,126.375
276.822998,479.3710022,0,42.73099899,1,-51.49850082,92.06980133,-128.0549927,87.93019867,30.80240059,3.70E-07,123.5739975
277.0230103,479.3710022,0,42.92440033,1,-51.41699982,92.06749725,-128.1360016,87.93250275,-158.2910004,3.70E-07,126.052002
277.2229919,479.3710022,0,43.11790085,1,-51.33580017,92.06520081,-128.2169952,87.93479919,5.120689869,3.70E-07,128.2630005
277.4230042,479.3710022,0,43.31150055,1,-51.25469971,93.70960236,-128.298996,93.70960236,-37.50049973,3.71E-07,111.8050003
277.6229858,479.3710022,0,43.50510025,1,-51.17380142,93.70549774,-128.3789978,93.70549774,117.0090027,3.72E-07,113.6999969
277.822998,479.3710022,0,43.69869995,1,-51.0931015,93.70130157,-128.4600067,93.70130157,-95.91829681,3.72E-07,117.5439987
278.0230103,479.3710022,0,43.89239883,1,-51.01259995,93.69719696,-128.5410004,93.69719696,43.73809814,3.73E-07,125.2160034
278.2229919,479.3710022,0,44.08620071,1,-50.93220139,93.69309998,-128.6210022,93.69309998,175.996994,3.73E-07,127.822998
278.4230042,479.3710022,0,44.27999878,1,-50.85210037,93.68900299,-128.701004,93.68900299,-59.1208992,3.73E-07,115.5879974
242.4230042,479.5710144,1,12.74890041,1,-55.1393013,108.2860031,124.8610001,71.71440125,-37.41389847,4.25E-08,84.08339691
242.6230011,479.5710144,1,12.85849953,1,-54.36989975,108.1240005,125.6299973,71.87580109,-125.1110001,4.29E-08,83.68599701
242.822998,479.5710144,1,12.97029972,1,-53.61489868,107.9629974,126.3850021,72.03739929,74.63310242,4.33E-08,80.4233017
243.022995,479.5710144,1,13.08419991,1,-52.87440109,107.8010025,127.1259995,72.1989975,-156.322998,4.37E-08,85.91729736
243.2230072,479.5710144,1,13.20020008,1,-52.14810181,107.6389999,127.8519974,72.36049652,-96.14779663,4.40E-08,80.60610199
243.4230042,479.5710144,1,13.31809998,1,-51.43579865,107.4779968,128.5639954,72.52179718,-103.0439987,4.44E-08,85.27809906
243.6230011,479.5710144,1,13.43799973,1,-50.73730087,107.3170013,129.2630005,72.68270111,-175.2440033,4.48E-08,82.09249878
243.822998,479.5710144,1,13.55980015,1,-50.05250168,107.1569977,129.9470062,72.84300232,48.98310089,4.52E-08,87.70279694
244.022995,479.5710144,1,13.68340015,1,-49.38119888,106.9970016,130.6190033,73.00279999,-148.6649933,4.57E-08,81.46829987
244.2230072,479.5710144,0,13.80879974,1,-5.312170029,92.1352005,5.312170029,87.8647995,68.03759766,3.58E-07,115.0390015
244.4230042,479.5710144,0,13.93589973,1,-5.322080135,92.1391983,5.322080135,87.8608017,-78.70629883,3.58E-07,117.4550018
244.6230011,479.5710144,0,14.06480026,1,-5.332019806,92.14309692,5.332019806,87.85690308,134.4250031,3.57E-07,115.5930023
244.822998,479.5710144,0,14.1953001,1,-5.342000008,92.14710236,5.342000008,87.85289764,-12.57050037,3.56E-07,113.0179977
245.022995,479.5710144,0,14.32740021,1,-5.352019787,92.15119934,5.352019787,87.84880066,-159.6920013,3.56E-07,112.2659988
245.2230072,479.5710144,0,14.46100044,1,-5.362080097,92.15519714,5.362080097,87.84480286,53.05870056,3.55E-07,113.5400009
245.4230042,479.5710144,0,14.59619999,1,-5.372169971,92.15920258,5.372169971,87.84079742,-94.31839752,3.54E-07,116.211998
245.6230011,479.5710144,0,14.73279953,1,-5.3822999,92.16329956,5.3822999,87.83670044,118.1760025,3.54E-07,115.7730026
245.822998,479.5710144,0,14.87090015,1,-5.392469883,92.16729736,5.392469883,87.83270264,-29.45960045,3.53E-07,112.9219971
246.022995,479.5710144,0,15.01039982,1,-5.40267992,92.17140198,5.40267992,87.82859802,-177.2250061,3.52E-07,111.7289963
246.2230072,479.5710144,0,15.15120029,1,-5.412930012,92.17549896,5.412930012,87.82450104,34.87810135,3.52E-07,112.5739975
246.4230042,479.5710144,0,15.29329967,1,-5.423210144,92.17970276,5.423210144,87.82029724,-113.1500015,3.51E-07,115.0699997
246.6230011,479.5710144,0,15.4368,1,-41.77470016,115.776001,138.2250061,115.776001,-131.1600037,5.52E-08,111.137001
246.822998,479.5710144,0,15.58150005,1,-41.26779938,115.5530014,138.7319946,115.5530014,8.692540169,5.57E-08,105.9329987
247.022995,479.5710144,0,15.72729969,1,-5.454299927,92.19210052,5.454299927,87.80789948,161.9669952,3.49E-07,112.6650009
247.2230072,479.5710144,0,15.87440014,1,-5.464749813,92.19629669,5.464749813,87.80370331,13.40410042,3.48E-07,112.6589966
247.4230042,479.5710144,0,16.02260017,1,-5.475230217,92.20050049,5.475230217,87.79949951,-135.2940063,3.48E-07,114.3909988
247.6230011,479.5710144,0,16.17200089,1,-5.485750198,92.20469666,5.485750198,87.79530334,75.87110138,3.47E-07,116.9860001
247.822998,479.5710144,0,16.32239914,1,-5.496319771,92.20890045,5.496319771,87.79109955,-73.1006012,3.46E-07,115.9940033
248.022995,479.5710144,0,16.47380066,1,-81.82810211,92.60040283,-98.17189789,87.39959717,179.8379974,2.94E-07,105.1740036
248.2230072,479.5710144,0,16.62630081,1,-81.69930267,92.59960175,-98.30069733,87.40039825,-62.82889938,2.94E-07,106.4840012
248.4230042,479.5710144,0,16.77980042,1,-81.5707016,92.59870148,-98.4292984,87.40129852,39.56620026,2.94E-07,117.4560013
248.6230011,479.5710144,0,16.93429947,1,-81.44210052,92.59780121,-98.55789948,87.40219879,127.0390015,2.94E-07,105.9800034
248.822998,479.5710144,0,17.0897007,1,-81.31359863,92.59690094,-98.68640137,87.40309906,-160.3970032,2.95E-07,108.0029984
249.022995,479.5710144,0,17.24600029,1,-81.18520355,92.59609985,-98.81479645,87.40390015,-102.7249985,2.95E-07,107.1389999
249.2230072,479.5710144,0,17.40329933,1,-81.05690002,92.5951004,-98.94309998,87.4048996,-59.93059921,2.95E-07,103.3460007
249.4230042,479.5710144,0,17.56130028,1,-80.92870331,92.59420013,-99.07129669,87.40579987,-31.99780083,2.95E-07,110.0500031
249.6230011,479.5710144,0,17.72030067,1,-80.80049896,92.59329987,-99.19950104,87.40670013,-18.91090012,2.95E-07,104.5360031
249.822998,479.5710144,0,17.88010025,1,-80.67250061,92.5923996,-99.32749939,87.4076004,-20.65390015,2.95E-07,103.8440018
250.022995,479.5710144,0,18.04059982,1,-80.54450226,92.59140015,-99.45549774,87.40859985,-37.21070099,2.95E-07,107.9909973
250.2230072,479.5710144,0,18.20199966,1,-80.41670227,92.5904007,-99.58329773,87.4095993,-68.56500244,2.95E-07,102.4339981
250.4230042,479.5710144,0,18.3640995,1,-80.28890228,92.58940125,-99.71109772,87.41059875,-114.6999969,2.95E-07,102.4369965
250.6230011,479.5710144,0,18.52689934,1,-80.16130066,92.58850098,-99.83869934,87.41149902,-175.598999,2.96E-07,107.0510025
250.822998,479.5710144,0,18.69050026,1,-80.03369904,92.58750153,-99.96630096,87.41249847,108.7539978,2.96E-07,104.0439987
251.022995,479.5710144,0,18.85479927,1,-79.90630341,92.58640289,-100.0940018,87.41359711,18.37820053,2.96E-07,102.25
251.2230072,479.5710144,0,19.0196991,1,-79.77890015,92.58540344,-100.2210007,87.41459656,-86.71070099,2.96E-07,100.6389999
251.4230042,479.5710144,0,19.18530083,1,-79.65170288,92.58439636,-100.3479996,87.41560364,153.5050049,2.96E-07,99.67079926
251.6230011,479.5710144,0,19.35160065,1,-79.52449799,92.58329773,-100.4749985,87.41670227,19.04389954,2.96E-07,99.76519775
251.822998,479.5710144,0,19.51849937,1,-79.39749908,92.58229828,-100.6029968,87.41770172,-130.0769958,2.96E-07,100.0739975
252.022995,479.5710144,0,19.68600082,1,-79.27050018,92.58119965,-100.7289963,87.41880035,66.16069794,2.96E-07,96.9213028
252.2230072,479.5710144,0,19.85420036,1,-79.14369965,92.58010101,-100.8560028,87.41989899,-112.2249985,2.96E-07,95.19000244
252.4230042,479.5710144,0,20.02289963,1,-79.01699829,92.57900238,-100.9830017,87.42099762,54.78540039,2.97E-07,94.32790375
252.6230011,479.5710144,0,20.19219971,1,-78.89029694,92.57790375,-101.1100006,87.42209625,-152.7910004,2.97E-07,94.40440369
252.822998,479.5710144,0,20.36199951,1,-78.76380157,92.57679749,-101.2360001,87.42320251,-14.93379974,2.97E-07,95.09410095
253.022995,479.5710144,0,20.53240013,1,-78.63739777,92.57559967,-101.362999,87.42440033,108.375,2.97E-07,94.72509766
253.2230072,479.5710144,0,20.70330048,1,-78.51119995,92.57450104,-101.4889984,87.42549896,-142.8450012,2.97E-07,93.44529724
253.4230042,479.5710144,0,20.87470055,1,-78.38500214,92.57330322,-101.6149979,87.42669678,-48.57529831,2.97E-07,94.0605011
253.6230011,479.5710144,0,21.04660034,1,-78.2589035,92.57209778,-101.7409973,87.42790222,31.20470047,2.97E-07,95.02760315
253.822998,479.5710144,0,21.21910095,1,-78.13300323,92.57099915,-101.8669968,87.42900085,96.51429749,2.98E-07,93.44480133
254.022995,479.5710144,0,21.3920002,1,-78.00710297,92.56980133,-101.9929962,87.43019867,147.3739929,2.98E-07,96.41899872
254.2230072,479.5710144,0,21.56529999,1,-77.88140106,92.56860352,-102.1190033,87.43139648,-176.197998,2.98E-07,96.81569672
254.4230042,479.5710144,0,21.73920059,1,-77.75579834,92.56739807,-102.2440033,87.43260193,-154.1790009,2.98E-07,99.40679932
254.6230011,479.5710144,0,21.91349983,1,-77.63040161,92.56610107,-102.3700027,87.43389893,-146.5500031,2.98E-07,101.8939972
254.822998,479.5710144,0,22.08819962,1,-77.50499725,92.56490326,-102.4950027,87.43509674,-153.2910004,2.98E-07,115.0749969
255.022995,479.5710144,0,22.26329994,1,-77.37979889,92.56369781,-102.6200027,87.43630219,-174.3789978,2.98E-07,101.913002
255.2230072,479.5710144,0,22.43889999,1,-77.25469971,92.56240082,-102.7450027,87.43759918,150.2039948,2.99E-07,95.12779999
255.4230042,479.5710144,0,22.6147995,1,-77.12969971,92.56109619,-102.8700027,87.43890381,100.4810028,2.99E-07,93.52670288
255.6230011,479.5710144,0,22.79120064,1,-77.00479889,92.55979919,-102.9950027,87.44020081,36.47309875,2.99E-07,90.56780243
255.822998,479.5710144,0,22.96789932,1,-76.88009644,92.55860138,-103.1200027,87.44139862,-41.79899979,2.99E-07,89.72360229
256.0230103,479.5710144,0,23.14500046,1,-76.75550079,92.55729675,-103.2450027,87.44270325,-134.3130035,2.99E-07,92.97989655
256.2229919,479.5710144,0,23.32250023,1,-76.6309967,92.55590057,-103.3690033,87.44409943,118.9509964,2.99E-07,103.7570038
256.4230042,479.5710144,0,23.50040054,1,-76.50669861,92.55460358,-103.4929962,87.44539642,-1.982419968,2.99E-07,101.6689987
256.6229858,479.5710144,0,23.67860031,1,-76.38240051,92.55329895,-103.6179962,87.44670105,-137.0930023,3.00E-07,93.67810059
256.822998,479.5710144,0,23.85709953,1,-76.25830078,92.55190277,-103.7419968,87.44809723,73.64170074,3.00E-07,91.63269806
257.0230103,479.5710144,0,24.0359993,1,-76.13439941,92.55059814,-103.8659973,87.44940186,-89.75579834,3.00E-07,92.69550323
257.2229919,479.5710144,0,24.21529961,1,-76.01059723,92.54920197,-103.9889984,87.45079803,92.73690033,3.00E-07,98.16500092
257.4230042,479.5710144,0,24.39480019,1,-75.88690186,92.54789734,-104.112999,87.45210266,-98.85759735,3.00E-07,105.8949966
257.6229858,479.5710144,0,24.5746994,1,-75.76329803,92.54650116,-104.2369995,87.45349884,55.48350143,3.00E-07,92.96549988
257.822998,479.5710144,0,24.7548008,1,-75.63990021,92.54509735,-104.3600006,87.45490265,-164.2169952,3.01E-07,90.11340332
258.0230103,479.5710144,0,24.93530083,1,-75.51660156,92.54370117,-104.4830017,87.45629883,-37.93569946,3.01E-07,91.98619843
258.2229919,479.5710144,0,25.11610031,1,-75.3934021,92.54219818,-104.6070023,87.45780182,74.35030365,3.01E-07,105.4309998
258.4230042,479.5710144,0,25.29710007,1,-75.270401,92.540802,-104.7300034,87.459198,172.6640015,3.01E-07,94.50080109
258.6229858,479.5710144,0,25.47850037,1,-75.14749908,92.53939819,-104.8519974,87.46060181,-102.9700012,3.01E-07,90.29589844
258.822998,479.5710144,0,25.66010094,1,-75.02480316,92.53790283,-104.9749985,87.46209717,-32.52890015,3.01E-07,93.92259979
259.0230103,479.5710144,0,25.84199905,1,-74.90219879,92.53649902,-105.0979996,87.46350098,24.01110077,3.02E-07,102.6829987
259.2229919,479.5710144,0,26.02409935,1,-74.77970123,92.53500366,-105.2200012,87.46499634,66.6740036,3.02E-07,93.70220184
259.4230042,479.5710144,0,26.2064991,1,-74.65740204,92.53350067,-105.3430023,87.46649933,95.48390198,3.02E-07,92.77159882
259.6229858,479.5710144,0,26.38920021,1,-74.53530121,92.53209686,-105.4649963,87.46790314,110.4649963,3.02E-07,102.3610001
259.822998,479.5710144,0,26.57209969,1,-74.41320038,92.5306015,-105.586998,87.4693985,111.6409988,3.02E-07,93.83869934
260.0230103,479.5710144,0,26.75530052,1,-74.29139709,92.52909851,-105.7089996,87.47090149,99.03759766,3.02E-07,94.58059692
260.2229919,479.5710144,0,26.93869972,1,-74.16960144,92.52749634,-105.8300018,87.47250366,72.67839813,3.03E-07,99.41600037
260.4230042,479.5710144,0,27.12229919,1,-74.04799652,92.52600098,-105.9520035,87.47399902,32.58819962,3.03E-07,91.28970337
